Phase,Phi1,Phi,Phi2,KAM,Y,X
1,101.17855,45.01969,5.05904,1.57985,49,2
1,104.81387,46.84361,7.86546,3.177166,50,2
1,105.33784,44.66374,4.52927,2.329962,51,2
1,72.11465,144.74656,1.19225,1.434888,52,2
1,74.09605,144.86066,1.71691,1.359857,53,2
1,73.40758,146.0751,1.02242,0.6895592,54,2
1,73.61894,145.76023,2.17985,0.7780558,55,2
1,74.93959,145.67731,2.01234,1.118661,56,2
1,74.91992,145.61188,2.45616,0.5088453,57,2
1,75.40571,145.76256,1.53708,0.6297822,58,2
1,77.01794,145.60887,3.06062,0.650235,59,2
1,76.40088,145.86278,2.44012,0.4269628,60,2
1,77.49332,145.42754,3.28112,0.5986305,61,2
1,78.64325,145.24995,3.578,0.7553668,62,2
1,78.65545,145.23649,3.62515,0.49466,63,2
1,77.3107,145.60216,1.97561,0.5249424,64,2
1,77.27182,145.30916,2.14162,0.4777623,65,2
1,76.45541,144.16712,1.73078,0.4906889,66,2
1,76.78119,144.306,3.2182,0.9442368,67,2
1,78.20521,144.20173,4.47686,0.7143709,68,2
1,80.43029,143.74492,7.28924,1.287341,69,2
1,87.55232,99.22949,7.94699,0,70,2
1,87.63406,101.12056,7.48492,0.7437755,71,2
1,87.10545,102.23311,8.44957,1.752013,72,2
1,88.28105,102.82779,9.10395,2.03066,73,2
1,88.92898,101.56441,7.57386,1.322289,74,2
1,86.12186,97.34322,7.95147,3.807278,75,2
1,86.10083,99.24341,9.77819,2.27058,76,2
1,85.77056,99.95729,9.5298,1.771602,77,2
1,86.61452,102.21106,11.52991,2.21784,78,2
1,87.75537,103.39533,12.39811,1.880376,79,2
1,89.36588,103.79987,12.8422,1.99554,80,2
1,87.72101,103.67672,14.21929,2.159985,81,2
1,89.15933,104.46041,16.92446,1.586212,82,2
1,87.38843,106.69352,15.55244,2.692385,83,2
1,88.18268,103.80619,13.63146,2.625431,84,2
1,91.53578,40.40716,46.50803,2.87703,85,2
1,92.06263,40.50807,44.40421,2.348212,86,2
1,96.77561,40.45919,43.83886,2.360877,87,2
1,99.15628,39.87911,41.7292,1.381387,88,2
1,100.19865,40.19389,41.47511,0.9375153,89,2
1,98.08555,39.67845,43.15175,0.9814638,90,2
1,97.86986,38.50068,43.07264,1.326035,91,2
1,100.82247,37.96954,40.53055,1.704404,92,2
1,102.51296,37.70589,39.70321,1.4703,93,2
1,99.89028,38.07536,43.58635,1.624699,94,2
1,101.55039,38.59209,41.85075,0.9216617,95,2
1,101.3883,40.42765,43.02191,1.845076,96,2
1,99.9259,41.25393,43.86314,2.561828,97,2
1,48.88382,161.59942,15.32183,1.084733,98,2
1,46.03894,161.01787,11.45516,1.802193,99,2
1,45.75749,159.43048,13.23454,1.922735,100,2
1,42.23174,159.11235,9.17591,1.044916,101,2
1,36.52696,159.45455,4.69751,1.628475,102,2
1,42.60336,160.33713,9.36265,1.601808,103,2
1,40.64202,162.01779,5.48259,2.372913,104,2
1,38.60596,159.87492,7.98808,2.560182,105,2
1,99.3673,92.17669,41.03531,1.547901,106,2
1,99.07628,90.34736,39.91886,1.439093,107,2
1,98.89985,90.7894,39.74288,0.4942648,108,2
1,98.97703,90.70555,39.97279,0.5602031,109,2
1,98.62932,89.88755,39.39117,0.6831133,110,2
1,98.87561,89.97175,39.33245,0.3816421,111,2
1,97.47696,89.68872,39.31122,0.9799512,112,2
1,97.44568,89.98337,38.8086,0.6065676,113,2
1,97.53976,88.75754,39.13221,0.8619659,114,2
1,96.20954,89.86153,39.54139,1.067714,115,2
1,95.51545,91.00028,39.88022,1.082517,116,2
1,94.97181,90.51083,40.22282,0.5913358,117,2
1,93.78023,90.54006,40.71359,0.9245379,118,2
1,93.40104,91.67903,40.71887,1.002318,119,2
1,93.92554,92.0135,40.14072,0.8905028,120,2
1,96.33552,93.80155,40.95402,2.123467,121,2
